gu,dong,number,기준_년분기_코드,행정동_코드,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,보증금(만원)_전세,임대료(만원)_전세,임대면적_전세,보증금(만원)_월세,임대료(만원)_월세,임대면적_월세
관악구,신림동,16291,20242,11620695,168,2.0,3.0,,,17.0,,,,,,,,,4.0,,,,1.0,16.0,18962.96034892942,0.0,41.02965635738832,3843.506939047408,48.55501276784723,29.824952814477623
관악구,난향동,1996,20242,11620715,68,1.0,,,,5.0,,1.0,,,,,,,,,,,,34.0,,,,,,
관악구,조원동,7949,20242,11620725,96,3.0,1.0,,1.0,12.0,,1.0,,,,,1.0,,,,,,,30.0,,,,,,
관악구,대학동,13555,20242,11620735,283,5.0,6.0,,,11.0,,1.0,1.0,2.0,140.0,,,,,,,,,73.0,,,,,,
관악구,은천동,7701,20242,11620605,123,6.0,,,,9.0,3.0,1.0,,1.0,,,,,,,,,,43.0,,,,,,
관악구,성현동,4307,20242,11620565,104,4.0,,,,6.0,3.0,2.0,1.0,1.0,,,,,,,,,,38.0,,,,,,
관악구,청룡동,17788,20242,11620595,147,5.0,6.0,,1.0,23.0,,2.0,2.0,3.0,,,1.0,1.0,1.0,,,,1.0,15.0,,,,,,
관악구,난곡동,6055,20242,11620775,95,2.0,1.0,,,11.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,28.0,,,,,,
관악구,삼성동,4167,20242,11620745,94,3.0,,,,7.0,,2.0,,1.0,,,,,3.0,,,,,44.0,,,,,,
관악구,미성동,6318,20242,11620765,126,3.0,3.0,,1.0,11.0,1.0,2.0,2.0,2.0,,,,,1.0,,,,,44.0,,,,,,
서초구,서초1동,4304,20242,11650510,194,4.0,10.0,,1.0,14.0,,2.0,,,13.0,,,,,,,,2.0,38.0,,,,,,
서초구,서초2동,5080,20242,11650520,217,8.0,26.0,,,24.0,,1.0,1.0,1.0,,,,,1.0,,,,2.0,47.0,,,,,,
서초구,서초3동,7326,20242,11650530,332,25.0,30.0,,3.0,30.0,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,2.0,77.0,,,,,,
서초구,서초4동,2290,20242,11650531,257,2.0,13.0,,1.0,31.0,2.0,2.0,1.0,,,,,1.0,,,,,,36.0,,,,,,
서초구,잠원동,3507,20242,11650540,135,3.0,8.0,,,13.0,1.0,1.0,1.0,,,,,,,,,,2.0,23.0,77424.42255892255,0.0,81.52638888888889,26747.124892334195,142.77347114556417,66.89605512489234
서초구,반포본동,54,20242,11650550,33,1.0,3.0,,,2.0,,1.0,2.0,2.0,,,1.0,,,,,,1.0,5.0,,,,,,
서초구,반포1동,6169,20242,11650560,140,6.0,6.0,,1.0,20.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,26.0,,,,,,
서초구,반포2동,922,20242,11650570,74,4.0,5.0,,,5.0,,2.0,1.0,,,,1.0,,,,,,1.0,25.0,,,,,,
서초구,반포3동,1327,20242,11650580,109,3.0,7.0,,,11.0,,1.0,1.0,,,,,,,,,,,18.0,,,,,,
서초구,반포4동,1803,20242,11650581,130,7.0,12.0,1.0,,12.0,,,1.0,,3.0,,,1.0,,,,,3.0,33.0,,,,,,
서초구,방배본동,2384,20242,11650590,103,2.0,6.0,,,16.0,,1.0,,,,,1.0,,,,,,,25.0,,,,,,
서초구,방배1동,3008,20242,11650600,102,3.0,4.0,,1.0,10.0,,1.0,,,3.0,,1.0,,,,,,1.0,19.0,,,,,,
서초구,방배2동,2857,20242,11650610,114,4.0,2.0,,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,37.0,,,,,,
서초구,방배3동,1313,20242,11650620,112,4.0,3.0,,2.0,6.0,,2.0,,1.0,7.0,,,,,,,,,50.0,,,,,,
서초구,방배4동,3421,20242,11650621,156,3.0,10.0,,,11.0,,1.0,,1.0,4.0,,,,1.0,,,,1.0,31.0,,,,,,
서초구,양재1동,6296,20242,11650651,263,12.0,11.0,,1.0,20.0,3.0,4.0,1.0,,1.0,,,,,,,,2.0,86.0,,,,,,
서초구,양재2동,5684,20242,11650652,147,2.0,16.0,,,11.0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,57.0,,,,,,
서초구,내곡동,2205,20242,11650660,161,5.0,1.0,,1.0,2.0,2.0,1.0,,,3.0,,1.0,,,,,,1.0,85.0,39293.29775280899,0.0,65.26553370786516,12403.239382239382,58.85714285714285,56.31795366795367
강남구,신사동,2572,20242,11680510,260,3.0,14.0,,,36.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,12.0,38542.1377245509,0.0,60.37538922155689,5454.602803738318,93.13084112149532,40.12901869158879
강남구,개포3동,2547,20242,11680740,66,3.0,3.0,,,6.0,2.0,1.0,1.0,,,,,,,,,,1.0,13.0,,,,,,
강남구,논현1동,9351,20242,11680521,300,4.0,15.0,,4.0,42.0,,1.0,,,,,1.0,8.0,,,,,3.0,23.0,,,,,,
강남구,논현2동,6434,20242,11680531,240,8.0,16.0,,5.0,29.0,1.0,1.0,1.0,,4.0,,,2.0,,,,,1.0,33.0,,,,,,
강남구,삼성1동,1983,20242,11680580,199,6.0,26.0,,3.0,13.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,3.0,38.0,,,,,,
강남구,삼성2동,6047,20242,11680590,177,10.0,11.0,,,11.0,,1.0,1.0,,1.0,,,,,,,,4.0,28.0,,,,,,
강남구,대치1동,567,20242,11680600,130,4.0,11.0,,,13.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,24.0,,,,,,
강남구,대치4동,5397,20242,11680630,159,4.0,12.0,1.0,1.0,18.0,,1.0,,,1.0,1.0,,,,,,,,14.0,,,,,,
강남구,역삼1동,17495,20242,11680640,542,15.0,49.0,1.0,3.0,64.0,1.0,1.0,,,,,,3.0,1.0,,,,1.0,44.0,,,,,,
강남구,역삼2동,6539,20242,11680650,195,3.0,14.0,,2.0,25.0,,1.0,2.0,1.0,1.0,,,,,,,,,31.0,,,,,,
강남구,도곡1동,2627,20242,11680655,142,4.0,9.0,1.0,4.0,20.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,27.0,,,,,,
강남구,도곡2동,2106,20242,11680656,118,7.0,23.0,,,10.0,2.0,1.0,1.0,2.0,,,,,,,,,3.0,25.0,,,,,,
강남구,개포1동,937,20242,11680660,38,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,29.0,,,,,,
강남구,개포4동,3690,20242,11680690,115,3.0,4.0,,,7.0,,2.0,1.0,1.0,,,,,,,,,,49.0,,,,,,
강남구,일원본동,1500,20242,11680720,103,2.0,6.0,1.0,,15.0,2.0,2.0,1.0,2.0,,,,,,,,,1.0,32.0,,,,,,
강남구,일원1동,3603,20242,11680730,74,4.0,1.0,,,11.0,1.0,2.0,,1.0,,,,,,,,,,18.0,,,,,,
강남구,수서동,3886,20242,11680750,89,3.0,3.0,,,11.0,2.0,1.0,1.0,2.0,,,,,,,,,2.0,23.0,44935.51347068146,0.0,54.73838351822504,12604.646048109966,97.62199312714776,49.294536082474224
강남구,세곡동,7035,20242,11680700,191,4.0,1.0,,,9.0,3.0,4.0,1.0,1.0,,,,,,,,,,95.0,37800.767515923566,0.0318471337579617,66.78015923566879,11904.68870523416,69.65289256198348,55.13347107438017
강남구,압구정동,2686,20242,11680545,313,4.0,25.0,,5.0,30.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,,,,,2.0,18.0,85991.77653631284,0.0,108.93711359404097,31110.622950819677,233.15081967213115,107.20249180327868
강남구,청담동,4324,20242,11680565,288,11.0,19.0,,4.0,27.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,3.0,23.0,77365.89588377724,0.0,79.21280871670702,20036.29213483146,208.70304975922957,62.47025682182986
강남구,대치2동,2520,20242,11680610,210,6.0,26.0,,2.0,20.0,,2.0,1.0,1.0,,,,,,,,,2.0,39.0,,,,,,
강남구,개포2동,2577,20242,11680670,135,3.0,3.0,,,9.0,5.0,4.0,1.0,3.0,,,,,,,,,3.0,50.0,,,,,,
송파구,풍납1동,2318,20242,11710510,48,3.0,,,1.0,6.0,1.0,1.0,,,,,,,,,,,,6.0,,,,,,
송파구,풍납2동,4134,20242,11710520,125,5.0,5.0,1.0,,26.0,2.0,2.0,3.0,1.0,3.0,,,,,,,,1.0,24.0,,,,,,
송파구,거여1동,2235,20242,11710531,48,2.0,,,,2.0,,1.0,,1.0,,,,,1.0,,,,1.0,6.0,,,,,,
송파구,거여2동,3342,20242,11710532,78,3.0,3.0,,1.0,12.0,1.0,1.0,1.0,,,,,,,,,,,11.0,,,,,,
송파구,마천1동,3618,20242,11710540,73,4.0,1.0,,,8.0,1.0,1.0,,,,,,,1.0,,,,1.0,15.0,,,,,,
송파구,마천2동,3655,20242,11710550,93,3.0,2.0,,,14.0,,1.0,,,,,,,,,,,,12.0,,,,,,
송파구,방이1동,1908,20242,11710561,73,2.0,1.0,,,10.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,11.0,,,,,,
송파구,방이2동,9979,20242,11710562,164,3.0,5.0,,,18.0,,1.0,1.0,,,,,,,,,,1.0,13.0,,,,,,
송파구,오륜동,692,20242,11710566,74,4.0,6.0,,,6.0,1.0,2.0,2.0,3.0,11.0,,,,,,,,3.0,15.0,,,,,,
송파구,오금동,4889,20242,11710570,134,5.0,5.0,,,13.0,3.0,3.0,4.0,2.0,,,,,,,,,3.0,27.0,39627.30176565008,0.0,66.92313001605136,10174.60251046025,65.05648535564853,49.51974895397489
송파구,송파1동,6672,20242,11710580,102,2.0,4.0,,3.0,14.0,1.0,1.0,,,,,,,,,,,2.0,13.0,,,,,,
송파구,송파2동,1813,20242,11710590,79,3.0,1.0,,,11.0,3.0,1.0,2.0,3.0,,,,,,,,,,7.0,,,,,,
송파구,석촌동,9540,20242,11710600,159,3.0,7.0,,2.0,27.0,3.0,2.0,,,,,,,,,,,,20.0,26028.90106007067,0.0,42.75286219081272,7760.1463722397475,54.19369085173501,36.24643533123028
송파구,삼전동,9058,20242,11710610,118,4.0,2.0,,,14.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,12.0,23785.482278481013,0.0,43.144316455696206,8072.194092827004,51.31826401446654,37.14774562989753
송파구,가락본동,4777,20242,11710620,144,5.0,9.0,1.0,5.0,21.0,1.0,2.0,2.0,,,,,,,,,,,21.0,,,,,,
송파구,가락1동,1624,20242,11710631,82,2.0,8.0,,,13.0,1.0,1.0,1.0,,,,1.0,,,,,,3.0,16.0,,,,,,
송파구,가락2동,3585,20242,11710632,143,3.0,6.0,,,17.0,4.0,2.0,1.0,,,,,,,,,,1.0,22.0,,,,,,
송파구,문정1동,3137,20242,11710641,70,3.0,1.0,,,5.0,1.0,1.0,1.0,,,,,,,,,,,19.0,,,,,,
송파구,문정2동,9144,20242,11710642,149,10.0,12.0,,1.0,22.0,,1.0,,,,,,2.0,,,,,3.0,14.0,,,,,,
송파구,잠실본동,9762,20242,11710650,192,5.0,9.0,,1.0,24.0,,1.0,,,,,,,,,,,1.0,12.0,,,,,,
송파구,잠실4동,1057,20242,11710690,74,3.0,3.0,,,10.0,1.0,2.0,,1.0,,,,,,,,,2.0,7.0,,,,,,
송파구,잠실6동,974,20242,11710710,144,4.0,17.0,,1.0,23.0,,1.0,1.0,,,,,1.0,,,,,2.0,13.0,,,,,,
송파구,잠실7동,534,20242,11710720,30,2.0,4.0,,,4.0,,1.0,2.0,1.0,,,,,,,,,2.0,3.0,,,,,,
송파구,잠실2동,1628,20242,11710670,91,4.0,6.0,,,14.0,1.0,2.0,2.0,2.0,,,,,,,,,1.0,5.0,,,,,,
송파구,잠실3동,1838,20242,11710680,103,5.0,9.0,,,11.0,1.0,3.0,,1.0,,,,,,,,,,16.0,,,,,,
송파구,장지동,3801,20242,11710646,136,4.0,3.0,,,10.0,1.0,2.0,1.0,3.0,,,,1.0,,,,,1.0,41.0,47118.98511166253,0.0,70.38258064516128,13243.505703422054,64.81749049429658,58.24252217997465
송파구,위례동,2159,20242,11710647,84,3.0,1.0,,,5.0,2.0,2.0,1.0,,,,,,,,,,,32.0,,,,,,
강동구,명일1동,2636,20242,11740530,151,5.0,6.0,,2.0,17.0,,1.0,,,,,,,,,,,1.0,22.0,,,,,,
강동구,명일2동,1705,20242,11740540,107,3.0,6.0,,,18.0,4.0,2.0,,1.0,,,,,,,,,,18.0,,,,,,
강동구,고덕1동,1395,20242,11740550,92,3.0,,,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,26.0,,,,,,
강동구,고덕2동,2376,20242,11740560,78,3.0,1.0,,,9.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,25.0,,,,,,
강동구,암사2동,2139,20242,11740580,61,1.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,1.0,6.0,,,,,,
강동구,암사3동,1092,20242,11740590,50,2.0,1.0,,,5.0,1.0,,2.0,1.0,,,,,,,,,,12.0,,,,,,
강동구,천호1동,5929,20242,11740600,92,4.0,1.0,,,11.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,11.0,,,,,,
강동구,천호3동,8028,20242,11740620,115,4.0,3.0,,2.0,14.0,,,1.0,,,,,,1.0,,,,,11.0,,,,,,
강동구,성내1동,2692,20242,11740640,98,6.0,4.0,,2.0,9.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,20.0,,,,,,
강동구,성내2동,7701,20242,11740650,113,2.0,3.0,,4.0,14.0,,,,,,,,1.0,,,,,3.0,16.0,,,,,,
강동구,성내3동,4565,20242,11740660,136,4.0,5.0,,,13.0,2.0,,,,2.0,,,,,,,,1.0,13.0,,,,,,
강동구,둔촌1동,22,20242,11740690,14,,,,,,,2.0,,1.0,,,,,,,,,1.0,6.0,,,,,,
강동구,둔촌2동,3536,20242,11740700,129,5.0,4.0,1.0,,17.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,32.0,,,,,,
강동구,암사1동,6762,20242,11740570,90,2.0,1.0,,,8.0,1.0,1.0,,,1.0,,1.0,,,,,,,13.0,,,,,,
강동구,천호2동,9072,20242,11740610,203,4.0,3.0,,1.0,26.0,1.0,1.0,1.0,,,,,,3.0,,,,,22.0,,,,,,
강동구,길동,10245,20242,11740685,242,6.0,10.0,1.0,4.0,34.0,4.0,3.0,1.0,,1.0,,,,,,,,1.0,36.0,25257.74574347333,0.0,45.21870601589103,5802.086726998492,54.45324283559577,34.798891402714936
강동구,강일동,3603,20242,11740515,187,5.0,3.0,,,12.0,2.0,2.0,2.0,1.0,,,,,,,,,3.0,79.0,26416.23811983471,0.0,69.32453512396694,5696.990816326531,26.23265306122449,42.627663265306126
강동구,상일동,3784,20242,11740520,105,4.0,2.0,1.0,,8.0,4.0,2.0,2.0,5.0,,,,,,,,,,37.0,46196.38789025544,0.0,72.99985808893094,12457.323335771764,53.3730797366496,46.144316020482805
